X,Y,height,SAND_0,SILT_0,CLAY_0,SAND_30,SILT_30,CLAY_30,SAND_60,SILT_60,CLAY_60,Corg,Bulk_Density_0,Bulk_Density_30,Bulk_Density_60
464035,5804985,54.28400421,81.25681833,14.0055802,4.737601466,78.23048296,15.6005582,6.16895884,77.91402463,13.63164292,8.454332451,0.822875666,1.3,1.5,1.7
464045,5804985,54.30519867,80.93089113,13.65150431,5.417604552,78.73663592,14.55766512,6.705698965,78.21040267,13.33335534,8.45624199,0.844870367,1.3,1.5,1.7
463965,5804975,53.44628143,82.25449293,14.1182692,3.62723787,78.67128947,17.72919352,3.599517003,79.40964413,16.85176201,3.738593862,0.980720647,1.3,1.5,1.7
463975,5804975,53.4598465,82.72680812,13.39529462,3.87789726,78.14243818,17.81843168,4.039130145,79.2179357,16.77230657,4.009757725,0.953717036,1.3,1.5,1.7
463985,5804975,53.5646286,83.42700836,12.71466502,3.858326625,78.68059456,17.27054556,4.048859876,79.63398442,16.28020179,4.085813784,0.914761109,1.3,1.5,1.7
463995,5804975,53.71535873,84.52523778,11.63056164,3.844200572,80.29914265,15.6894456,4.011411747,81.63715449,14.31673453,4.046110976,0.900950386,1.3,1.5,1.7
464005,5804975,53.91864777,84.22324232,11.92223052,3.854527155,79.71603786,16.26222381,4.02173833,80.85558829,15.12746425,4.016947459,0.832854471,1.3,1.5,1.7
464015,5804975,54.12335205,83.94973127,12.22412807,3.826140659,79.07924793,16.86915236,4.05159971,80.06306161,15.89551173,4.041426662,0.844712147,1.3,1.5,1.7
464025,5804975,54.36742401,81.15680624,14.17751137,4.665682393,76.45183819,18.18637747,5.361784349,77.43444217,15.65790487,6.907652967,0.844351806,1.3,1.5,1.7
464035,5804975,54.50774384,80.87193625,14.16055939,4.967504364,77.23129061,16.55053932,6.218170069,77.52391718,13.34320934,9.132873476,0.833424508,1.3,1.5,1.7
463985,5804965,53.52164078,82.10728777,14.061247,3.831465224,77.59570588,18.3845417,4.019752418,78.56643282,17.44318719,3.990379997,0.960100572,1.3,1.5,1.7
463995,5804965,53.73709106,85.67768777,10.57606152,3.746250712,83.32806924,12.73753617,3.934394594,86.73606904,9.223027816,4.040903143,0.907367209,1.3,1.5,1.7
464005,5804965,53.97301102,86.01495125,10.18632378,3.798724966,83.64328319,12.2896749,4.067041907,86.38013536,9.325022558,4.294842084,0.823471843,1.3,1.5,1.7
464015,5804965,54.26265717,83.60813828,12.61585787,3.776003855,79.07525427,16.69616424,4.228581488,79.91665519,15.6927748,4.390570011,0.810932117,1.3,1.5,1.7
464025,5804965,54.4899025,81.05585015,14.26891853,4.675231322,76.31283403,18.09494629,5.592219676,77.6168819,15.15612002,7.226998078,0.826708142,1.3,1.5,1.7
464035,5804965,54.65348816,80.93043145,13.53446141,5.53510714,76.26222125,17.25628452,6.481494234,77.02267663,14.22308448,8.754238887,0.846496832,1.3,1.5,1.7
463995,5804955,53.76878357,81.99001482,14.11931049,3.890674687,77.61592982,18.29206687,4.092003313,78.63083031,17.33507949,4.034090196,0.954513172,1.3,1.5,1.7
464005,5804955,54.0675354,83.35623431,12.73901847,3.904747222,78.21577502,17.62759447,4.156630504,79.30794283,16.53940098,4.152656192,0.963566054,1.3,1.5,1.7
464015,5804955,54.35000229,83.27888226,12.82071074,3.900406999,78.64883128,17.0451846,4.305984128,79.77950716,15.67781844,4.542674399,0.950234114,1.3,1.5,1.7
464025,5804955,54.60677719,83.34959842,12.74483866,3.90556292,77.71806388,17.79782054,4.484115578,78.77425467,16.27695452,4.948790812,0.877096863,1.3,1.5,1.7
464015,5804945,54.42982864,82.3502058,13.76365966,3.886134536,78.94732376,16.79947338,4.253202859,79.91306997,15.56007417,4.526855861,0.962829609,1.3,1.5,1.7
464025,5804945,54.68576431,82.39973375,13.77173224,3.828534009,78.71472262,17.10944347,4.175833906,79.57683998,16.05131239,4.371847632,0.912796652,1.3,1.5,1.7
463335,5805415,56.23155594,72.13682741,21.10847662,6.754695977,72.4138271,19.87817407,7.707998828,71.36237234,17.46237174,11.17525592,1.273516446,1.3,1.5,1.7
463345,5805415,55.92606735,72.259807,20.96847913,6.771713872,72.61300776,19.61218981,7.774802434,72.0447406,17.15149831,10.80376109,1.086681805,1.3,1.5,1.7
463355,5805415,55.97713852,72.88242498,20.38802397,6.729551052,73.39903057,18.79608752,7.804881914,73.53582409,17.28675044,9.177425468,1.106815534,1.3,1.5,1.7
463365,5805415,56.20576859,70.94612015,22.86644985,6.187430002,71.11858527,22.00364251,6.877772225,70.90226437,20.9786258,8.119109825,1.060289241,1.3,1.5,1.7
463375,5805415,56.34507751,70.39701034,23.77806616,5.824923499,70.52005506,23.194715,6.285229938,71.3147551,20.73967013,7.945574775,1.059501447,1.3,1.5,1.7
463385,5805415,56.39434052,71.34059433,23.39545886,5.263946814,71.80454028,22.10007952,6.095380194,73.4688597,18.66484089,7.86629941,0.992428133,1.3,1.5,1.7
463395,5805415,56.44742584,72.15971779,22.78874909,5.051533123,72.52826806,22.26543427,5.206297669,73.65166148,19.42750017,6.920838358,0.985986104,1.3,1.5,1.7
463405,5805415,56.54625702,71.67117136,23.58308903,4.745739613,72.00365553,23.17119729,4.825147184,73.2588,20.27030487,6.470895128,0.990424292,1.3,1.5,1.7
463415,5805415,56.65066147,71.92544198,22.83076639,5.243791624,72.24026776,22.21128439,5.548447847,73.18286623,19.72603246,7.091101308,0.997763465,1.3,1.5,1.7
463425,5805415,56.81818771,71.58965826,23.50553597,4.90480577,71.26245299,23.78405766,4.953489344,70.00663759,23.03594619,6.957416217,0.990128807,1.3,1.5,1.7
463435,5805415,57.04166412,73.51791135,21.16574096,5.31634769,73.01276077,21.49596865,5.49127058,71.3716194,21.46274458,7.165636015,0.962555991,1.3,1.5,1.7
463445,5805415,57.28725433,73.88237217,21.0302578,5.087370034,73.38306591,20.73836349,5.8785706,71.3004494,19.07238765,9.627162949,0.865641086,1.3,1.5,1.7
463455,5805415,57.47080231,76.0579994,18.94004612,5.001954481,75.46459131,18.66673138,5.86867731,72.08584493,17.98680667,9.927348394,0.869875203,1.3,1.5,1.7
463465,5805415,57.57527161,75.95039456,19.44050682,4.609098623,75.30940623,19.7161224,4.974471371,70.49235414,21.68659159,7.821054278,0.807103326,1.3,1.5,1.7
463475,5805415,57.60995102,80.71561899,15.29123212,3.993148883,81.46955723,14.24683373,4.283609038,82.47933686,13.47980081,4.040862325,0.76680486,1.3,1.5,1.7
463485,5805415,57.59257507,81.05500575,15.14990626,3.795087985,81.46937636,14.72575582,3.80486782,82.55750518,13.80681749,3.635677332,0.789772834,1.3,1.5,1.7
463495,5805415,57.53628159,78.36008744,17.84361924,3.796293321,77.96037467,18.20608307,3.833542256,75.38860385,20.90189307,3.709503077,0.804466213,1.3,1.5,1.7
463505,5805415,57.46032715,76.05097216,19.94257655,4.00645129,75.7712176,19.851572,4.377210406,73.32815693,20.69696225,5.97488082,0.869068039,1.3,1.5,1.7
463335,5805405,55.92121124,72.07263026,21.16397208,6.763397663,72.42583102,19.72026666,7.853902317,71.84439773,17.31306119,10.84254108,1.120185668,1.3,1.5,1.7
463345,5805405,55.81695938,72.5380357,20.75209007,6.709874226,72.89330662,19.24798771,7.858705674,72.08412859,18.54111048,9.37476093,0.984465756,1.3,1.5,1.7
463355,5805405,55.80189133,71.94120302,21.72556693,6.333230056,72.25697602,20.42220708,7.320816896,73.21551512,17.67070281,9.113782064,1.010501453,1.3,1.5,1.7
463365,5805405,55.91349792,71.02971084,23.44231829,5.527970872,71.37258203,22.39324051,6.234177458,72.70944716,19.4983748,7.792178031,0.969954647,1.3,1.5,1.7
463375,5805405,55.95864487,71.1981283,23.67210024,5.129771459,71.5338697,23.11455059,5.351579715,72.78349101,20.13058789,7.085921098,0.970364488,1.3,1.5,1.7
463385,5805405,55.96931076,70.90425823,23.20974775,5.885994024,71.19567389,22.33606748,6.46825863,72.39225716,19.56249363,8.045249207,0.930791562,1.3,1.5,1.7
463395,5805405,56.05364609,71.13383546,23.23664365,5.629520894,71.44019604,22.61253627,5.947267689,72.9591068,19.72948992,7.311403282,0.922000761,1.3,1.5,1.7
463405,5805405,56.16920471,71.06798322,22.32633184,6.605684946,71.28938829,22.10831591,6.6022958,72.03468456,20.37910262,7.586212813,0.913470197,1.3,1.5,1.7
463415,5805405,56.29359818,72.17329913,22.36324162,5.463459243,72.39817379,21.77053035,5.831295861,73.50553546,18.85057619,7.643888355,0.900367282,1.3,1.5,1.7
463425,5805405,56.42264175,72.79201131,21.78294037,5.425048322,72.76522672,21.13875746,6.09601582,73.26869769,18.29853084,8.43277147,0.910516073,1.3,1.5,1.7
463435,5805405,56.64523315,72.01833138,22.73338413,5.24828449,72.29717563,22.12066488,5.582159494,72.98593236,20.0160554,6.998012236,0.895424284,1.3,1.5,1.7
463445,5805405,56.94515991,71.55850016,23.57610687,4.865392967,71.20421133,23.68243173,5.113356937,70.00591732,21.89935562,8.094727063,0.775761557,1.3,1.5,1.7
463455,5805405,57.16465378,76.10496597,19.36867876,4.52635527,75.41639685,19.74356893,4.84003422,71.27896963,21.16791916,7.553111208,0.776698845,1.3,1.5,1.7
463465,5805405,57.30081177,76.19235221,19.13133865,4.676309145,75.14026303,19.61690138,5.242835582,69.59601755,21.32789096,9.076091493,0.743922468,1.3,1.5,1.7
463475,5805405,57.39954758,78.3282523,17.66527137,4.006476329,77.90999546,17.98189881,4.108105725,74.34957334,20.49978419,5.150642471,0.730426453,1.3,1.5,1.7
463485,5805405,57.48067093,78.3269784,17.87552724,3.797494364,77.90872156,18.17140823,3.919870209,74.73384392,20.78316025,4.482995831,0.748937304,1.3,1.5,1.7
463495,5805405,57.56777191,78.12182215,17.776554,4.101623847,77.60456007,18.08174285,4.313697077,74.05485968,20.59407676,5.351063559,0.762492462,1.3,1.5,1.7
463335,5805395,55.83181763,72.25497,20.9118368,6.833193194,72.61193848,19.37025925,8.017802274,72.14761273,16.97869628,10.87369099,0.964306978,1.3,1.5,1.7
463345,5805395,55.89910507,72.46864145,20.96323493,6.568123613,72.99983289,19.37345051,7.626716602,73.23843141,17.64650107,9.115067526,0.931785398,1.3,1.5,1.7
463355,5805395,55.90346146,71.08486931,22.96167647,5.953454226,71.30914107,22.05924646,6.631612462,72.47141278,19.22923204,8.299355175,0.978190331,1.3,1.5,1.7
463365,5805395,55.93518066,71.5074012,23.60526086,4.887337938,71.7188106,23.34498462,4.936204775,72.71584987,20.90496798,6.379182145,0.961057415,1.3,1.5,1.7
463375,5805395,55.91550446,71.17483837,23.68062722,5.144534412,71.48384945,23.1148276,5.401322945,72.4054547,20.10443223,7.490113071,0.922219972,1.3,1.5,1.7
463385,5805395,55.90459824,71.17914848,23.60661762,5.214233901,71.51488988,23.12914749,5.355962628,72.59817278,20.4495871,6.95224012,0.840287182,1.3,1.5,1.7
463395,5805395,55.99449539,71.67644248,23.42092044,4.902637078,71.88785189,23.17548731,4.936660804,72.78743274,21.10677887,6.105788386,0.834195612,1.3,1.5,1.7
463405,5805395,56.09896851,71.67315121,23.47556887,4.851279923,71.9071769,23.20269326,4.890129838,72.90405303,21.01328534,6.082661628,0.806682674,1.3,1.5,1.7
463415,5805395,56.18664932,71.6582897,23.11760243,5.224107874,72.00357117,22.51282543,5.4836034,73.31379489,19.74554406,6.940661045,0.810469414,1.3,1.5,1.7
463425,5805395,56.27063751,72.20446138,22.48565326,5.309885363,72.53706603,21.7893291,5.673604868,73.80982074,18.52279006,7.667389202,0.823421987,1.3,1.5,1.7
463435,5805395,56.49049759,71.52434008,23.34875436,5.126905552,71.9519035,22.62527503,5.422821463,73.35243659,19.70585537,6.941708037,0.801306059,1.3,1.5,1.7
463445,5805395,56.72563553,71.82385597,23.1029503,5.073193727,71.80227662,22.9399824,5.25774098,72.02197126,20.93953604,7.038492701,0.801575787,1.3,1.5,1.7
463455,5805395,56.95504379,76.10337024,19.26007885,4.636550909,75.41615792,19.64256583,4.941276251,71.16000667,22.42507617,6.414917155,0.775331613,1.3,1.5,1.7
463465,5805395,57.11712265,74.60275386,20.89592058,4.501325563,73.98940091,21.31971571,4.690883377,70.05322736,23.19260509,6.754167545,0.754385978,1.3,1.5,1.7
463475,5805395,57.24411774,71.87658571,23.37380745,4.749606846,71.42548936,23.65067647,4.923834162,70.07756746,22.44849574,7.473936795,0.733315094,1.3,1.5,1.7
463485,5805395,57.39774323,76.90594756,18.74792882,4.34612362,76.1265613,19.34795186,4.525486832,71.0337735,22.91280536,6.053421143,0.728794741,1.3,1.5,1.7
463495,5805395,57.55175781,77.27144362,18.94799605,3.780560327,76.78406641,19.173951,4.041982591,72.37869558,22.28974167,5.331562746,0.724869267,1.3,1.5,1.7
463325,5805385,56.05619049,72.12113421,21.13594655,6.742919234,72.39813391,19.6932826,7.908583493,71.50077727,16.91965189,11.57957083,1.088041184,1.3,1.5,1.7
463335,5805385,55.92169189,71.89420811,21.17191165,6.933880239,72.15063018,19.71378168,8.135588144,71.3198226,17.26304574,11.41713165,0.961598614,1.3,1.5,1.7
463345,5805385,56.09835434,72.5814463,20.86256741,6.555986289,73.11263774,19.19748513,7.689877134,72.98926498,17.86527875,9.145456269,0.915839545,1.3,1.5,1.7
463355,5805385,56.10881424,71.2128797,22.87835793,5.908762369,71.47404862,21.94119092,6.584760461,72.3523547,18.76791094,8.879734364,0.932864841,1.3,1.5,1.7
463365,5805385,56.09757233,71.20200553,23.58363111,5.214363359,71.51101662,23.03585808,5.453125303,72.2706648,20.4110553,7.318279902,0.916937324,1.3,1.5,1.7
463375,5805385,56.04312897,71.51725463,23.33945748,5.143287886,71.75708277,22.9676439,5.275273337,72.33687942,20.63708561,7.026034968,0.901028195,1.3,1.5,1.7
463385,5805385,56.05995178,71.7353435,23.41024454,4.854411958,71.94675291,23.1499683,4.903278795,72.87905357,20.74176429,6.379182145,0.815496589,1.3,1.5,1.7
463395,5805385,56.1129303,71.74497365,23.45780238,4.797223972,71.95638306,23.19752613,4.846090809,72.8241535,20.82534482,6.350501678,0.814567548,1.3,1.5,1.7
463405,5805385,56.18791199,71.28336449,23.83714803,4.879487476,71.38452028,23.69512718,4.920352539,71.84202395,21.75994591,6.398030147,0.818316563,1.3,1.5,1.7
463415,5805385,56.22885132,70.236407,24.5624647,5.201128304,70.30056011,24.29844429,5.400995606,70.37282079,22.27737783,7.349801379,0.827330294,1.3,1.5,1.7
463425,5805385,56.33909607,70.18528131,24.59370494,5.22101375,70.24943442,24.48358875,5.266976831,70.4587119,22.48630574,7.054982366,0.834749263,1.3,1.5,1.7
463435,5805385,56.51263809,70.30317042,23.75963679,5.937192793,70.53880903,23.58766668,5.873524292,71.15399334,21.73364514,7.112361523,0.827948914,1.3,1.5,1.7
463445,5805385,56.69767761,71.66709426,22.631904,5.701001745,71.27346784,22.36604745,6.360484704,71.87533523,19.33480993,8.789854837,0.805693038,1.3,1.5,1.7
463455,5805385,56.82330704,71.48163955,23.06015021,5.458210237,70.93353511,22.88611848,6.180346404,70.16852492,19.82780977,10.00366532,0.804822074,1.3,1.5,1.7
463465,5805385,56.96918869,71.87146893,22.70595421,5.42257686,71.37726341,22.97213077,5.650605818,69.83074274,21.96269991,8.206557345,0.787055889,1.3,1.5,1.7
463475,5805385,57.12088013,71.85973998,22.80442221,5.335837808,71.45639569,22.86677433,5.676829978,70.01395206,21.29498189,8.691066054,0.759466426,1.3,1.5,1.7
463485,5805385,57.3019104,76.13571871,19.20331978,4.660961506,75.32452895,19.51032595,5.165145096,69.62272364,22.87761145,7.49966491,0.730015412,1.3,1.5,1.7
463495,5805385,57.4519043,76.41764792,18.84574576,4.736606319,75.80513911,19.11824627,5.076614613,72.38741591,19.8643869,7.748197197,0.779749029,1.3,1.5,1.7
463325,5805375,56.27713776,72.30075087,20.92758919,6.771659944,72.57775056,19.37109877,8.051150666,71.57128832,17.65515484,10.77355684,1.02022126,1.3,1.5,1.7
463335,5805375,56.27385712,71.80700284,21.31016316,6.882834007,72.08400253,19.97270843,7.943289039,71.16081384,18.10667358,10.73251258,0.903634054,1.3,1.5,1.7
463345,5805375,56.26970291,72.8706738,20.53045962,6.598866581,73.40186523,19.2124206,7.385714166,73.15312476,18.40309059,8.443784655,0.874958287,1.3,1.5,1.7
463355,5805375,56.28604126,71.86106975,22.14026559,5.998664658,72.15166885,21.02251066,6.825820488,73.93628411,16.43798038,9.625735512,0.876458804,1.3,1.5,1.7
463365,5805375,56.2677536,70.88919621,23.43458368,5.676220113,71.15957156,22.94418385,5.896244585,72.24867074,19.75093685,8.000392408,0.831520922,1.3,1.5,1.7
463375,5805375,56.21583557,71.21489757,23.16016934,5.624933096,71.3605973,22.63782865,6.001574053,71.90890131,19.23924393,8.851854762,0.806929233,1.3,1.5,1.7
463385,5805375,56.21148682,71.45788114,23.69673445,4.845384415,71.66929054,23.44002096,4.890688493,72.58020672,21.08794838,6.331844906,0.784075701,1.3,1.5,1.7
463395,5805375,56.27447128,71.09578901,24.05229188,4.851919113,71.20759645,23.89961937,4.892784177,71.70422341,22.01664201,6.279134587,0.784116689,1.3,1.5,1.7
463405,5805375,56.32672501,70.72454879,23.13634504,6.139106172,70.59831966,23.44267641,5.959003928,70.54194033,22.92240053,6.535659141,0.817503369,1.3,1.5,1.7
463415,5805375,56.37266541,70.83431434,19.73459781,9.431087852,70.96388024,19.99833084,9.037788923,66.44425506,22.23630216,11.31944278,0.806155721,1.3,1.5,1.7
463425,5805375,56.47221756,71.18622363,22.23532203,6.578454339,71.39178954,21.46745937,7.140751093,67.14872391,20.41596109,12.435315,0.814539037,1.3,1.5,1.7
463435,5805375,56.60584641,71.36882451,21.55362309,7.077552398,71.49305777,20.55744848,7.94949375,66.69782869,20.13175289,13.17041843,0.829373722,1.3,1.5,1.7
463445,5805375,56.70734406,71.0289749,22.68937144,6.281653661,70.69770581,22.58192073,6.720373459,70.90796425,19.69704655,9.394989203,0.816812661,1.3,1.5,1.7
463455,5805375,56.78012848,71.20753643,23.19243462,5.600028954,70.6424747,23.39375668,5.963768616,69.58128149,22.47688912,7.941829391,0.79496913,1.3,1.5,1.7
463465,5805375,56.86441803,71.48936628,23.21866777,5.291965949,70.6892281,23.81981042,5.490961474,69.40979232,22.3929552,8.197252476,0.826736729,1.3,1.5,1.7
463475,5805375,57.00505447,72.01066148,22.91541816,5.073920359,71.48977867,23.31011326,5.200108077,70.57820704,22.14510629,7.276686664,0.777996631,1.3,1.5,1.7
463485,5805375,57.17422485,73.80743051,20.81382676,5.378742735,73.35636263,21.10690765,5.536729714,70.57669521,22.53593032,6.887374471,0.729816349,1.3,1.5,1.7
463325,5805365,56.2795105,72.2520919,21.40811463,6.33979347,72.55554765,20.57249044,6.871961908,71.40797976,18.90890692,9.683113322,0.94172363,1.3,1.5,1.7
463335,5805365,56.32354736,72.10443155,21.42052465,6.475043801,72.29090337,20.58570425,7.123392381,70.80904337,19.43134824,9.759608396,0.875352971,1.3,1.5,1.7
463345,5805365,56.36782837,72.31854007,21.20352097,6.477938957,72.59923425,20.01123187,7.389533878,72.41617355,19.07300485,8.5108216,0.85260911,1.3,1.5,1.7
463355,5805365,56.39370346,71.55590198,20.63639749,7.807700535,71.6789749,19.73697499,8.584050112,71.93900996,18.78964433,9.271345714,0.879824385,1.3,1.5,1.7
463365,5805365,56.38111877,70.99033673,23.42734198,5.582321287,71.28744239,22.99110792,5.721449689,72.45644532,19.50936168,8.034193001,0.868379963,1.3,1.5,1.7
463375,5805365,56.35882568,71.00150182,23.89633684,5.102161343,71.3105129,23.44270843,5.246778668,72.31853332,20.38165916,7.299807521,0.815521651,1.3,1.5,1.7
463385,5805365,56.36124802,71.5734461,23.62859731,4.797956597,71.7848555,23.37188382,4.843260676,72.80392757,20.91043584,6.285636595,0.780512202,1.3,1.5,1.7
463395,5805365,56.4134407,70.65960826,24.2992532,5.041138544,70.59942937,24.31111037,5.08946026,70.48772242,23.18749039,6.324787197,0.78884484,1.3,1.5,1.7
463405,5805365,56.46496582,71.33247733,21.77693115,6.890591513,71.51217904,21.21780231,7.270018646,67.59332355,20.00958536,12.39709109,0.8062362,1.3,1.5,1.7
463415,5805365,56.53944397,70.72340196,22.12518465,7.151413395,71.16852728,20.4238429,8.407629821,67.6141178,18.5746523,13.81122989,0.817813863,1.3,1.5,1.7
463425,5805365,56.62718201,69.33283094,22.49602178,8.171147284,69.63949631,20.68669821,9.67380548,66.55586539,19.63489274,13.80924187,0.835369383,1.3,1.5,1.7
463435,5805365,56.72312546,70.76241615,22.61668946,6.620894392,70.45589045,22.2556085,7.28850105,66.19855836,19.24876734,14.5526743,0.829532086,1.3,1.5,1.7
463445,5805365,56.76199722,71.18439191,22.58248865,6.233119438,70.76665263,22.53810765,6.695239726,69.82416115,20.63256288,9.543275974,0.820864424,1.3,1.5,1.7
463455,5805365,56.7791748,68.9130812,24.9880291,6.098889702,68.29779026,25.85432134,5.847888402,66.25706206,27.07789377,6.665044169,0.776589174,1.3,1.5,1.7
463465,5805365,56.81298447,69.45779446,24.02230933,6.519896214,68.71054814,25.09763406,6.191817794,66.32865636,26.2268327,7.444510944,0.777985268,1.3,1.5,1.7
463475,5805365,56.91376877,70.97891693,22.32270144,6.698381625,70.3840469,23.21245529,6.403497804,69.00714568,24.13180756,6.861046758,0.792547149,1.3,1.5,1.7
463485,5805365,57.07110977,71.46069979,23.21341712,5.325883084,70.94802946,23.63768125,5.414289291,69.66307142,22.66370798,7.673220596,0.764065058,1.3,1.5,1.7
463315,5805355,56.40186691,71.89160361,22.41369722,5.694699168,72.26508094,21.25814985,6.476769209,74.25621983,16.22680279,9.516977375,1.121676732,1.3,1.5,1.7
463325,5805355,56.38055801,70.95217758,23.30855437,5.739268054,71.23180785,22.83366453,5.934527618,72.62903921,20.32700373,7.043957062,0.88622056,1.3,1.5,1.7
463335,5805355,56.42827606,71.18678427,22.81557387,5.99764186,71.39723159,22.47545039,6.12731802,72.3922658,20.58999493,7.017739271,0.856145384,1.3,1.5,1.7
463345,5805355,56.45972061,72.26582466,22.32437897,5.409796373,72.48742934,21.66458728,5.847983387,73.51555309,18.85389574,7.63055117,0.839683907,1.3,1.5,1.7
463355,5805355,56.49282074,72.34717968,22.41241927,5.240401049,72.56878436,21.88703536,5.544180281,73.50673247,19.07368845,7.419579078,0.837082648,1.3,1.5,1.7
463365,5805355,56.5078125,70.99071069,23.79912279,5.210166518,71.34119822,23.39271737,5.266084411,72.70365998,20.38770846,6.908631559,0.836553851,1.3,1.5,1.7
463375,5805355,56.50763702,71.66866957,23.38139012,4.94994031,72.02957248,22.82377518,5.146652342,73.14873657,19.50447495,7.346788479,0.789319651,1.3,1.5,1.7
463385,5805355,56.52240753,71.85750668,23.53404079,4.608452536,72.13996342,23.19651076,4.663525823,73.49652381,20.30688143,6.196594763,0.773903243,1.3,1.5,1.7
463395,5805355,56.57941055,69.97450469,23.19949104,6.826004267,69.90724152,23.66114968,6.431608799,69.14504985,23.0540549,7.800895258,0.785945654,1.3,1.5,1.7
463405,5805355,56.6390152,71.04126355,22.33048047,6.628255979,71.33307952,21.18583562,7.481084868,67.99023353,18.73771032,13.27205616,0.816566315,1.3,1.5,1.7
463415,5805355,56.71102905,68.94558368,22.62918982,8.425226494,68.57450305,21.41868106,10.00681589,64.76627575,21.18766479,14.04605947,0.844361362,1.3,1.5,1.7
463425,5805355,56.79089355,67.53451865,23.89926344,8.56621791,67.02412422,22.53811215,10.43776363,61.9166601,24.07283018,14.01050971,0.862807386,1.3,1.5,1.7
463435,5805355,56.84346771,70.02534354,22.67767994,7.296976522,69.8705152,21.67815616,8.451328644,65.55224079,19.02088973,15.42686948,0.867411516,1.3,1.5,1.7
463445,5805355,56.84346771,70.62889503,22.778841,6.592263973,70.20519066,22.09833032,7.696479017,65.8774946,19.21794834,14.90455706,0.824257402,1.3,1.5,1.7
463455,5805355,56.83110809,68.01633768,25.17392354,6.80973878,67.1809625,25.46636441,7.352673096,60.51386448,26.16683033,13.31930519,0.790164613,1.3,1.5,1.7
463465,5805355,56.83453751,67.89933882,25.46776972,6.632891459,67.37698138,25.69363401,6.929384607,62.10245463,25.17258004,12.72496532,0.759966518,1.3,1.5,1.7
463475,5805355,56.9167366,70.34379885,23.65830841,5.997892739,69.69166605,23.84417928,6.464154666,67.38469817,22.47662354,10.1386783,0.756032064,1.3,1.5,1.7
463485,5805355,57.05415344,71.3550451,22.49550001,6.149454885,70.65851378,22.59406061,6.74742561,69.63184962,20.36931051,9.998839871,0.80107189,1.3,1.5,1.7
463315,5805345,56.58821487,72.26550247,22.05281647,5.681681058,72.46364682,21.4854757,6.050877489,72.8843211,19.20575263,7.909926273,1.116491607,1.3,1.5,1.7
463325,5805345,56.56360626,72.43184972,21.9177709,5.650379387,72.78358803,21.10299063,6.113421343,74.20837423,17.92072333,7.870902447,0.850427482,1.3,1.5,1.7
463335,5805345,56.5680809,71.81389652,22.56609748,5.620006,71.96801096,21.99404429,6.037944755,72.83592594,18.95496311,8.209110948,0.868707823,1.3,1.5,1.7
463345,5805345,56.5940094,72.23423753,22.28544782,5.480314651,72.47092893,21.91777713,5.611293942,73.11295483,19.78908363,7.09796154,0.851139978,1.3,1.5,1.7
463355,5805345,56.63796997,72.40437303,22.50891482,5.08671215,72.62177233,22.14459837,5.233629299,73.61114722,20.16260491,6.22624787,0.879388094,1.3,1.5,1.7
463365,5805345,56.68066025,72.2003141,23.13387829,4.665807607,72.4058294,22.88928034,4.704890268,73.43524517,20.32374298,6.24101185,0.816065771,1.3,1.5,1.7
463375,5805345,56.69093704,72.1126149,23.26768979,4.619695312,71.95461342,23.38660861,4.658777973,72.62659284,20.99557694,6.377830219,0.789576168,1.3,1.5,1.7
463385,5805345,56.70743561,71.39651494,23.94235469,4.661130361,71.09445809,24.20532889,4.700213022,71.33791776,22.26601988,6.396062367,0.772360457,1.3,1.5,1.7
463395,5805345,56.74694443,70.02699271,24.79145842,5.181548879,69.48957788,25.22342499,5.286997131,68.5488871,24.49884316,6.952269742,0.782175787,1.3,1.5,1.7
463405,5805345,56.79855728,69.87411455,23.37884982,6.747035633,69.27517457,22.31558346,8.409241967,61.75586957,22.17367116,16.07045927,0.813735826,1.3,1.5,1.7
463415,5805345,56.85806274,69.59467615,22.36758813,8.037735726,69.19617002,20.80537733,9.998452652,64.98150238,19.97498994,15.04350769,0.860953668,1.3,1.5,1.7
463425,5805345,56.90890121,69.73834733,21.9516821,8.309970568,69.42298298,20.33004781,10.24696922,65.023952,20.89842732,14.07762068,0.863887728,1.3,1.5,1.7
463435,5805345,56.9197464,71.0541274,22.2908816,6.654990996,71.01964694,21.70499191,7.275361154,66.23614193,18.63997602,15.12388204,0.87816225,1.3,1.5,1.7
463445,5805345,56.91249847,71.3441946,22.29848015,6.357325248,71.47268824,21.9512156,6.576096157,66.081211,18.63877307,15.28001593,0.858478931,1.3,1.5,1.7
463455,5805345,56.89832306,71.22563054,22.34698265,6.427386808,71.05705587,21.76392342,7.179020711,64.91539488,19.43117123,15.65343389,0.824172223,1.3,1.5,1.7
463465,5805345,56.90354538,71.07076982,22.25041379,6.67881639,70.83442143,21.80647622,7.359102348,64.60098878,21.61114147,13.78786975,0.78711316,1.3,1.5,1.7
463475,5805345,56.98189545,71.03720962,22.71390088,6.248889504,70.40479331,22.83195131,6.763255384,67.04834191,21.60441833,11.34723976,0.767341828,1.3,1.5,1.7
463315,5805335,56.76622772,71.99934081,22.46783346,5.532825726,71.92070121,22.47746066,5.601838123,71.74972521,21.52818054,6.722094244,0.963629074,1.3,1.5,1.7
463325,5805335,56.75562668,71.56647453,22.94397087,5.489554606,71.32765767,23.02720718,5.645135145,71.1535753,20.4587703,8.387654404,0.84864809,1.3,1.5,1.7
